status,reason,category,subcategory,prefab_name,prefab_path,canonical_path,width,height,depth
"placed","","Props","PropsOther","AWS_Cauldron_Simple_005","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Cauldron + Liquid/Yellow/AWS_Cauldron_Simple_005.prefab","",0.421,0.448,0.424
"placed","","Props","PropsOther","AWS_Cauldron_Simple_006","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Cauldron + Liquid/Yellow/AWS_Cauldron_Simple_006.prefab","",0.418,0.448,0.426
"placed","","Props","PropsOther","AWS_Cauldron_Simple_007","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Cauldron + Liquid/Yellow/AWS_Cauldron_Simple_007.prefab","",0.422,0.446,0.424
"placed","","Props","PropsOther","AWS_Cauldron_Simple_008 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Cauldron + Liquid/Yellow/AWS_Cauldron_Simple_008 1.prefab","",0.421,0.326,0.428
"placed","","Props","PropsOther","AWS_Cauldron_Simple_009","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Cauldron + Liquid/Yellow/AWS_Cauldron_Simple_009.prefab","",0.424,0.324,0.428
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_001 (1) 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_001 (1) 1.prefab","",0.504,0.758,0.503
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_001 (1) 2","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_001 (1) 2.prefab","",0.504,0.6,0.503
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_001 (1)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_001 (1).prefab","",0.506,0.638,0.505
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_001 (2) 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_001 (2) 1.prefab","",0.504,0.76,0.503
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_001 (2) 2","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_001 (2) 2.prefab","",0.504,0.599,0.503
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_001 (2)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_001 (2).prefab","",0.504,0.641,0.507
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_001 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_001 1.prefab","",0.504,0.643,0.506
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_001 2","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_001 2.prefab","",0.504,0.759,0.503
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_001 3","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_001 3.prefab","",0.504,0.601,0.503
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_001.prefab","",0.504,0.378,0.503
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_002 (1) 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_002 (1) 1.prefab","",0.504,0.76,0.503
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_002 (1) 2","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_002 (1) 2.prefab","",0.504,0.601,0.503
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_002 (1)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_002 (1).prefab","",0.504,0.641,0.507
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_002 (2) 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_002 (2) 1.prefab","",0.504,0.759,0.503
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_002 (2) 2","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_002 (2) 2.prefab","",0.504,0.599,0.503
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_002 (2)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_002 (2).prefab","",0.506,0.638,0.505
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_002 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_002 1.prefab","",0.504,0.643,0.506
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_002 2","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_002 2.prefab","",0.504,0.758,0.503
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_002 3","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_002 3.prefab","",0.504,0.6,0.503
"placed","","Props","PropsOther","AWS_Cauldron_Simple_Stand_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Simple Cauldrons/Simple Cauldron Base/AWS_Cauldron_Simple_Stand_002.prefab","",0.504,0.378,0.503
"placed","","Props","PropsOther","AWS_Cauldron_Prop 1 (1)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Stylized Cauldron/AWS_Cauldron_Prop 1 (1).prefab","",1.062,0.869,1.122
"placed","","Props","PropsOther","AWS_Cauldron_Prop 1 (2)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Stylized Cauldron/AWS_Cauldron_Prop 1 (2).prefab","",1.062,0.869,1.122
"placed","","Props","PropsOther","AWS_Cauldron_Prop 1 (3)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Stylized Cauldron/AWS_Cauldron_Prop 1 (3).prefab","",1.062,0.869,1.122
"placed","","Props","PropsOther","AWS_Cauldron_Prop 1 (4)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Stylized Cauldron/AWS_Cauldron_Prop 1 (4).prefab","",1.062,0.869,1.122
"placed","","Props","PropsOther","AWS_Cauldron_Prop 1 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Stylized Cauldron/AWS_Cauldron_Prop 1 1.prefab","",1.062,0.869,1.122
"placed","","Props","PropsOther","AWS_Cauldron_Prop 1 2","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Stylized Cauldron/AWS_Cauldron_Prop 1 2.prefab","",1.062,0.869,1.122
"placed","","Props","PropsOther","AWS_Cauldron_Prop 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Stylized Cauldron/AWS_Cauldron_Prop 1.prefab","",1.062,1.003,1.122
"placed","","Props","PropsOther","AWS_Cauldron_Prop_001 (1)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Stylized Cauldron/AWS_Cauldron_Prop_001 (1).prefab","",1.062,0.989,1.122
"placed","","Props","PropsOther","AWS_Cauldron_Prop_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Stylized Cauldron/AWS_Cauldron_Prop_001.prefab","",1.062,0.855,1.122
"placed","","Props","PropsOther","AWS_Cauldron_Prop_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Stylized Cauldron/AWS_Cauldron_Prop_002.prefab","",0.616,0.142,0.582
"placed","","Props","PropsOther","AWS_Cauldron_Prop","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Cauldron/Stylized Cauldron/Individual Parts/AWS_Cauldron_Prop.prefab","",0.674,0.16,0.771
"placed","","Props","PropsOther","AWS_Garlic_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Garlic/AWS_Garlic_001.prefab","",0.115,0.112,0.129
"placed","","Props","PropsOther","AWS_Garlic_002 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Garlic/AWS_Garlic_002 1.prefab","",0.305,0.938,0.294
"placed","","Props","PropsOther","AWS_Garlic_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Garlic/AWS_Garlic_002.prefab","",0.305,0.634,0.294
"placed","","Rocks","RocksOther","AWS_Gemstone_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Gemstones/AWS_Gemstone_001.prefab","",0.064,0.053,0.091
"placed","","Rocks","RocksOther","AWS_Gemstone_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Gemstones/AWS_Gemstone_002.prefab","",0.062,0.046,0.062
"placed","","Rocks","RocksOther","AWS_Gemstone_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Gemstones/AWS_Gemstone_003.prefab","",0.058,0.039,0.06
"placed","","Rocks","RocksOther","AWS_Gemstone_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Gemstones/AWS_Gemstone_004.prefab","",0.059,0.044,0.067
"placed","","Rocks","RocksOther","AWS_Gemstone_005","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Gemstones/AWS_Gemstone_005.prefab","",0.02,0.062,0.049
"placed","","Rocks","RocksOther","AWS_Gemstone_006","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Gemstones/AWS_Gemstone_006.prefab","",0.024,0.069,0.053
"placed","","Rocks","RocksOther","AWS_Gemstone_007","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Gemstones/AWS_Gemstone_007.prefab","",0.029,0.087,0.031
"placed","","Props","PropsOther","AWS_Horn","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Horn/AWS_Horn.prefab","",0.092,0.221,0.092
"placed","","Props","PropsOther","AWS_Hourglass","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Hourglass/AWS_Hourglass.prefab","",0.195,0.254,0.195
"placed","","Props","PropsOther","AWS_Cooking_Pot_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Cooking Pot/AWS_Cooking_Pot_001.prefab","",0.245,0.164,0.534
"placed","","Props","PropsOther","AWS_Cooking_Pot_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Cooking Pot/AWS_Cooking_Pot_002.prefab","",0.245,0.164,0.534
"placed","","Props","PropsOther","AWS_Cooking_Pot_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Cooking Pot/AWS_Cooking_Pot_003.prefab","",0.292,0.269,0.332
"placed","","Props","PropsOther","AWS_Cooking_Pot_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Cooking Pot/AWS_Cooking_Pot_004.prefab","",0.224,0.17,0.222
"placed","","Props","PropsOther","AWS_Hook_001 (1)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Cooking Pot/AWS_Hook_001 (1).prefab","",0.199,0.772,0.245
"placed","","Props","PropsOther","AWS_Hook_001 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Cooking Pot/AWS_Hook_001 1.prefab","",0.3,0.568,0.292
"placed","","Props","PropsOther","AWS_Hook_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Cooking Pot/AWS_Hook_001.prefab","",0.199,0.772,0.245
"placed","","Props","PropsOther","AWS_Hook_002 (4)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Cooking Pot/AWS_Hook_002 (4).prefab","",0.18,0.552,0.245
"placed","","Props","PropsOther","AWS_Hook_002 (5)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Cooking Pot/AWS_Hook_002 (5).prefab","",0.164,0.549,0.245
"placed","","Props","PropsOther","AWS_Frying_Pan_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Frying Pan/AWS_Frying_Pan_001.prefab","",0.215,0.055,0.468
"placed","","Props","PropsOther","AWS_Frying_Pan_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Frying Pan/AWS_Frying_Pan_002.prefab","",0.28,0.073,0.611
"placed","","Props","PropsOther","AWS_Frying_Pan_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Frying Pan/AWS_Frying_Pan_003.prefab","",0.215,0.055,0.468
"placed","","Props","PropsOther","AWS_Frying_Pan_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Frying Pan/AWS_Frying_Pan_004.prefab","",0.28,0.073,0.611
"placed","","Props","PropsOther","AWS_Frying_Pan_005","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Frying Pan/AWS_Frying_Pan_005.prefab","",0.215,0.069,0.233
"placed","","Props","PropsOther","AWS_Hook_001 (1) 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Frying Pan/AWS_Hook_001 (1) 1.prefab","",0.103,0.703,0.215
"placed","","Props","PropsOther","AWS_Hook_001 (1)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Frying Pan/AWS_Hook_001 (1).prefab","",0.103,0.849,0.28
"placed","","Props","PropsOther","AWS_Hook_001 (2)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Frying Pan/AWS_Hook_001 (2).prefab","",0.135,0.479,0.215
"placed","","Props","PropsOther","AWS_Hook_001 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Frying Pan/AWS_Hook_001 1.prefab","",0.103,0.707,0.215
"placed","","Props","PropsOther","AWS_Hook_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Frying Pan/AWS_Hook_001.prefab","",0.103,0.849,0.28
"placed","","Props","PropsOther","AWS_Hook_002 (1)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Frying Pan/AWS_Hook_002 (1).prefab","",0.081,0.624,0.28
"placed","","Props","PropsOther","AWS_Hook_002 (2)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Frying Pan/AWS_Hook_002 (2).prefab","",0.081,0.487,0.215
"placed","","Props","PropsOther","AWS_Hook_002 (3)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Frying Pan/AWS_Hook_002 (3).prefab","",0.081,0.483,0.215
"placed","","Props","PropsOther","AWS_Hook_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Frying Pan/AWS_Hook_002.prefab","",0.081,0.624,0.28
"placed","","Props","PropsOther","AWS_Kettle","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Kettle/AWS_Kettle.prefab","",0.192,0.278,0.31
"placed","","Props","PropsOther","AWS_Plate_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Plates/AWS_Plate_001.prefab","",0.21,0.046,0.216
"placed","","Buildings","Buildings","AWS_Hook_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Roof Prop/AWS_Hook_001.prefab","",0.103,0.262,0.022
"placed","","Buildings","Buildings","AWS_Roof_Prop","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Roof Prop/AWS_Roof_Prop.prefab","",0.662,0.967,0.665
"placed","","Props","PropsOther","AWS_Spoon_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Spons/AWS_Spoon_001.prefab","",0.062,0.08,0.162
"placed","","Props","PropsOther","AWS_Spoon_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Kitchen Props/Spons/AWS_Spoon_002.prefab","",0.062,0.071,0.162
"placed","","Props","PropsOther","AWS_Alchemy_Prop_002 (1)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED The Alchemist's Workshop - Low Poly 3D Art/Prefabs/Props/Alchemy Props/Laboratory Props/AWS_Alchemy_Prop_002 (1).prefab","",0.36,0.222,0.099
